2026-07-29T15:32:38.058713,13.36
2026-07-29T15:32:38.362165,13.14
2026-07-29T15:32:38.665781,13.7
2026-07-29T15:32:38.969442,16.41
2026-07-29T15:32:39.273078,17.06
2026-07-29T15:32:39.579423,60.08
2026-07-29T15:32:39.691675,147.13
2026-07-29T15:32:39.800887,110.15
2026-07-29T15:32:39.903451,17.2
2026-07-29T15:32:40.207163,16.09
2026-07-29T15:32:40.510457,10.2
2026-07-29T15:32:40.813113,3.31
2026-07-29T15:32:41.215122,3.94
2026-07-29T15:32:41.618108,5.81
2026-07-29T15:32:42.023681,16.96
2026-07-29T15:32:42.326978,17.06
2026-07-29T15:32:42.632975,58.6
2026-07-29T15:32:42.740492,87.09
2026-07-29T15:32:42.850857,113.26
2026-07-29T15:32:42.960618,120.92
2026-07-29T15:32:43.070760,127.32
2026-07-29T15:32:43.181060,129.38
2026-07-29T15:32:43.291709,135.88
2026-07-29T15:32:43.401023,113.48
2026-07-29T15:32:43.510908,122.79
2026-07-29T15:32:43.621727,138.01
2026-07-29T15:32:43.731325,116.64
2026-07-29T15:32:43.840869,119.0
2026-07-29T15:32:43.950774,123.02
2026-07-29T15:32:44.053365,16.22
2026-07-29T15:32:44.357389,16.41
2026-07-29T15:32:44.660441,11.1
2026-07-29T15:32:44.962794,8.73
2026-07-29T15:32:45.367840,20.75
2026-07-29T15:32:45.669708,7.39
2026-07-29T15:32:46.076751,58.82
2026-07-29T15:32:46.183736,74.19
2026-07-29T15:32:46.289009,44.37
2026-07-29T15:32:46.395165,60.3
2026-07-29T15:32:46.500853,50.32
2026-07-29T15:32:46.606764,57.26
2026-07-29T15:32:46.713795,74.95
2026-07-29T15:32:46.819454,50.32
2026-07-29T15:32:46.925440,57.98
2026-07-29T15:32:47.031444,57.56
2026-07-29T15:32:47.137562,58.45
2026-07-29T15:32:47.243792,62.44
2026-07-29T15:32:47.348990,43.65
2026-07-29T15:32:47.455184,59.87
2026-07-29T15:32:47.561155,57.85
2026-07-29T15:32:47.667242,57.38
2026-07-29T15:32:47.774167,73.83
2026-07-29T15:32:47.880383,57.97
2026-07-29T15:32:47.986691,65.67
2026-07-29T15:32:48.094445,86.92
2026-07-29T15:32:48.200508,58.58
2026-07-29T15:32:48.306559,58.53
2026-07-29T15:32:48.413847,79.34
2026-07-29T15:32:48.519739,55.43
2026-07-29T15:32:48.626525,70.37
2026-07-29T15:32:48.733221,68.79
2026-07-29T15:32:48.837073,22.0
2026-07-29T15:32:49.139220,7.27
2026-07-29T15:32:49.545246,39.17
2026-07-29T15:32:49.648875,17.2
2026-07-29T15:32:49.950984,8.03
2026-07-29T15:32:50.357618,49.72
2026-07-29T15:32:50.463722,58.4
2026-07-29T15:32:50.577518,172.43
2026-07-29T15:32:50.690379,172.48
2026-07-29T15:32:50.803230,171.95
2026-07-29T15:32:50.915880,172.03
2026-07-29T15:32:51.028629,172.05
2026-07-29T15:32:51.141424,172.41
2026-07-29T15:32:51.254341,171.95
2026-07-29T15:32:51.367007,171.95
2026-07-29T15:32:51.479785,172.41
2026-07-29T15:32:51.592532,172.37
2026-07-29T15:32:51.705420,172.79
2026-07-29T15:32:51.818218,172.8
2026-07-29T15:32:51.931017,172.37
2026-07-29T15:32:52.043705,172.41
2026-07-29T15:32:52.156561,172.75
2026-07-29T15:32:52.269486,172.03
2026-07-29T15:32:52.382100,172.39
2026-07-29T15:32:52.494886,172.36
2026-07-29T15:32:52.607762,172.79
2026-07-29T15:32:52.720577,172.36
2026-07-29T15:32:52.833972,172.34
2026-07-29T15:32:52.946139,172.44
2026-07-29T15:32:53.058883,172.32
2026-07-29T15:32:53.171694,172.34
2026-07-29T15:32:53.284535,172.77
2026-07-29T15:32:53.397384,172.36
2026-07-29T15:32:53.510125,172.32
2026-07-29T15:32:53.622922,172.48
2026-07-29T15:32:53.735733,172.36
2026-07-29T15:32:53.848903,172.77
2026-07-29T15:32:53.961357,172.36
2026-07-29T15:32:54.074152,172.8
2026-07-29T15:32:54.186971,172.77
2026-07-29T15:32:54.299870,172.92
2026-07-29T15:32:54.412634,172.8
2026-07-29T15:32:54.525426,172.77
2026-07-29T15:32:54.638226,172.79
2026-07-29T15:32:54.751059,172.41
2026-07-29T15:32:54.863874,172.77
2026-07-29T15:32:54.976667,172.8
2026-07-29T15:32:55.089437,172.43
2026-07-29T15:32:55.202225,172.41
2026-07-29T15:32:55.315067,172.8
2026-07-29T15:32:55.427874,172.41
2026-07-29T15:32:55.540665,172.37
2026-07-29T15:32:55.653491,172.8
2026-07-29T15:32:55.766269,171.96
2026-07-29T15:32:55.878973,172.41
2026-07-29T15:32:55.991857,172.82
2026-07-29T15:32:56.104588,172.39
2026-07-29T15:32:56.217419,172.41
2026-07-29T15:32:56.330282,172.53
2026-07-29T15:32:56.443034,172.82
2026-07-29T15:32:56.555805,172.41
2026-07-29T15:32:56.668664,172.36
2026-07-29T15:32:56.781372,172.39
2026-07-29T15:32:56.894266,171.98
2026-07-29T15:32:57.006916,172.05
2026-07-29T15:32:57.119784,171.96
2026-07-29T15:32:57.232521,172.41
2026-07-29T15:32:57.345431,172.37
2026-07-29T15:32:57.458091,172.41
2026-07-29T15:32:57.570876,172.39
2026-07-29T15:32:57.683889,172.39
2026-07-29T15:32:57.796504,172.56
2026-07-29T15:32:57.909318,172.37
2026-07-29T15:32:58.022091,172.37
2026-07-29T15:32:58.135002,172.43
2026-07-29T15:32:58.247709,172.46
2026-07-29T15:32:58.360489,172.41
2026-07-29T15:32:58.473395,172.97
2026-07-29T15:32:58.586137,172.03
2026-07-29T15:32:58.698942,172.44
2026-07-29T15:32:58.811644,172.05
2026-07-29T15:32:58.924640,172.46
2026-07-29T15:32:59.037309,172.49
2026-07-29T15:32:59.150242,172.6
2026-07-29T15:32:59.262812,172.03
2026-07-29T15:32:59.375653,172.43
2026-07-29T15:32:59.488397,172.05
2026-07-29T15:32:59.601235,172.41
2026-07-29T15:32:59.713966,172.46
2026-07-29T15:32:59.826754,172.44
2026-07-29T15:32:59.939550,172.92
2026-07-29T15:33:00.052357,172.85
2026-07-29T15:33:00.165271,172.43
2026-07-29T15:33:00.278000,172.82
2026-07-29T15:33:00.390820,172.82
2026-07-29T15:33:00.503700,172.87
2026-07-29T15:33:00.616531,172.46
2026-07-29T15:33:00.729307,172.46
2026-07-29T15:33:00.842045,172.43
2026-07-29T15:33:00.954913,172.48
2026-07-29T15:33:01.067711,172.43
2026-07-29T15:33:01.180504,172.44
2026-07-29T15:33:01.293289,172.48
2026-07-29T15:33:01.406050,171.98
2026-07-29T15:33:01.518819,172.44
2026-07-29T15:33:01.631646,172.48
2026-07-29T15:33:01.744354,172.48
2026-07-29T15:33:01.857250,172.44
2026-07-29T15:33:01.970019,172.99
2026-07-29T15:33:02.082840,172.48
2026-07-29T15:33:02.195618,172.89
2026-07-29T15:33:02.308451,172.43
2026-07-29T15:33:02.421334,172.44
2026-07-29T15:33:02.534078,172.44
2026-07-29T15:33:02.646893,172.58
2026-07-29T15:33:02.759675,172.89
2026-07-29T15:33:02.872479,172.46
2026-07-29T15:33:02.985294,172.07
2026-07-29T15:33:03.098041,172.07
2026-07-29T15:33:03.210758,172.05
2026-07-29T15:33:03.323586,172.6
2026-07-29T15:33:03.436407,172.49
2026-07-29T15:33:03.549229,172.48
2026-07-29T15:33:03.661980,172.03
2026-07-29T15:33:03.774794,172.48
2026-07-29T15:33:03.887563,172.48
2026-07-29T15:33:04.003658,172.03
2026-07-29T15:33:04.114694,172.58
2026-07-29T15:33:04.226554,172.48
2026-07-29T15:33:04.338698,172.08
2026-07-29T15:33:04.451450,172.49
2026-07-29T15:33:04.564302,172.08
2026-07-29T15:33:04.677042,172.51
2026-07-29T15:33:04.789842,172.55
2026-07-29T15:33:04.902639,172.05
2026-07-29T15:33:05.015436,172.51
2026-07-29T15:33:05.128256,172.05
2026-07-29T15:33:05.240992,172.46
2026-07-29T15:33:05.353769,172.05
2026-07-29T15:33:05.466542,172.46
2026-07-29T15:33:05.579346,172.56
2026-07-29T15:33:05.692217,172.07
2026-07-29T15:33:05.804929,172.08
2026-07-29T15:33:05.917725,172.05
2026-07-29T15:33:06.030479,172.07
2026-07-29T15:33:06.143268,172.43
2026-07-29T15:33:06.256056,172.43
2026-07-29T15:33:06.368786,172.15
2026-07-29T15:33:06.481537,172.03
2026-07-29T15:33:06.594374,172.08
2026-07-29T15:33:06.707144,172.03
2026-07-29T15:33:06.821452,172.05
2026-07-29T15:33:06.932737,172.49
2026-07-29T15:33:07.045476,171.67
2026-07-29T15:33:07.158273,172.2
2026-07-29T15:33:07.271209,172.12
2026-07-29T15:33:07.383874,172.12
2026-07-29T15:33:07.496522,171.69
2026-07-29T15:33:07.609376,172.13
2026-07-29T15:33:07.722043,172.13
2026-07-29T15:33:07.835013,171.69
2026-07-29T15:33:07.948925,172.27
2026-07-29T15:33:08.060432,172.1
2026-07-29T15:33:08.173239,172.53
2026-07-29T15:33:08.286042,172.17
2026-07-29T15:33:08.398805,172.15
2026-07-29T15:33:08.511746,172.15
2026-07-29T15:33:08.624330,172.17
2026-07-29T15:33:08.737187,172.27
2026-07-29T15:33:08.849963,172.17
2026-07-29T15:33:08.962658,172.19
2026-07-29T15:33:09.075504,172.17
2026-07-29T15:33:09.188300,171.72
2026-07-29T15:33:09.300999,172.12
2026-07-29T15:33:09.414878,172.17
2026-07-29T15:33:09.526826,172.24
2026-07-29T15:33:09.639373,172.15
2026-07-29T15:33:09.752208,172.17
2026-07-29T15:33:09.864890,171.72
2026-07-29T15:33:09.977736,172.12
2026-07-29T15:33:10.090470,172.13
2026-07-29T15:33:10.204742,172.17
2026-07-29T15:33:10.316262,172.61
2026-07-29T15:33:10.428860,172.15
2026-07-29T15:33:10.541822,172.12
2026-07-29T15:33:10.654422,172.13
2026-07-29T15:33:10.767275,172.13
2026-07-29T15:33:10.881372,172.15
2026-07-29T15:33:10.992757,172.13
2026-07-29T15:33:11.105517,172.61
2026-07-29T15:33:11.218356,172.15
2026-07-29T15:33:11.331233,172.13
2026-07-29T15:33:11.443930,172.53
2026-07-29T15:33:11.556669,171.71
2026-07-29T15:33:11.669463,172.15
2026-07-29T15:33:11.782519,172.19
2026-07-29T15:33:11.895011,172.13
2026-07-29T15:33:12.007766,172.17
2026-07-29T15:33:12.120564,172.15
2026-07-29T15:33:12.233467,172.13
2026-07-29T15:33:12.346171,172.17
2026-07-29T15:33:12.458913,172.15
2026-07-29T15:33:12.571733,172.22
2026-07-29T15:33:12.684469,172.12
2026-07-29T15:33:12.797363,171.69
2026-07-29T15:33:12.910016,172.15
2026-07-29T15:33:13.022768,172.15
2026-07-29T15:33:13.135609,172.51
2026-07-29T15:33:13.248399,172.1
2026-07-29T15:33:13.361168,172.24
2026-07-29T15:33:13.474124,172.15
2026-07-29T15:33:13.586692,172.13
2026-07-29T15:33:13.699482,172.1
2026-07-29T15:33:13.812290,172.07
2026-07-29T15:33:13.925043,172.53
2026-07-29T15:33:14.037886,172.51
2026-07-29T15:33:14.150670,172.61
2026-07-29T15:33:14.263498,172.51
2026-07-29T15:33:14.376325,172.51
2026-07-29T15:33:14.489091,172.13
2026-07-29T15:33:14.602033,172.15
2026-07-29T15:33:14.714602,172.12
2026-07-29T15:33:14.834204,172.63
2026-07-29T15:33:14.940246,172.12
2026-07-29T15:33:15.052995,172.13
2026-07-29T15:33:15.165794,172.12
2026-07-29T15:33:15.278524,172.1
2026-07-29T15:33:15.391329,172.08
2026-07-29T15:33:15.504153,172.07
2026-07-29T15:33:15.617488,172.63
2026-07-29T15:33:15.729623,171.69
2026-07-29T15:33:15.842444,172.13
2026-07-29T15:33:15.955251,172.15
2026-07-29T15:33:16.067957,172.13
2026-07-29T15:33:16.180743,172.15
2026-07-29T15:33:16.293514,172.53
2026-07-29T15:33:16.406403,172.63
2026-07-29T15:33:16.519210,172.53
2026-07-29T15:33:16.632202,172.53
2026-07-29T15:33:16.744709,172.15
2026-07-29T15:33:16.857544,172.13
2026-07-29T15:33:16.970354,172.15
2026-07-29T15:33:17.083131,171.71
2026-07-29T15:33:17.195911,172.22
2026-07-29T15:33:17.308625,172.19
2026-07-29T15:33:17.424849,171.74
2026-07-29T15:33:17.534278,172.12
2026-07-29T15:33:17.646951,172.12
2026-07-29T15:33:17.759737,172.17
2026-07-29T15:33:17.872541,172.13
2026-07-29T15:33:17.985409,172.22
2026-07-29T15:33:18.098203,172.17
2026-07-29T15:33:18.210878,171.74
2026-07-29T15:33:18.323641,172.13
2026-07-29T15:33:18.436440,171.84
2026-07-29T15:33:18.549221,171.53
2026-07-29T15:33:18.661906,171.45
2026-07-29T15:33:18.774665,172.03
2026-07-29T15:33:18.887458,171.64
2026-07-29T15:33:19.000149,171.6
2026-07-29T15:33:19.112852,171.57
2026-07-29T15:33:19.225642,172.0
2026-07-29T15:33:19.338456,171.62
2026-07-29T15:33:19.451221,172.03
2026-07-29T15:33:19.563953,171.65
2026-07-29T15:33:19.676683,171.64
2026-07-29T15:33:19.789531,172.22
2026-07-29T15:33:19.902235,171.64
2026-07-29T15:33:20.014944,172.51
2026-07-29T15:33:20.127786,172.07
2026-07-29T15:33:20.240582,172.15
2026-07-29T15:33:20.353336,172.12
2026-07-29T15:33:20.466128,171.71
2026-07-29T15:33:20.578849,171.83
2026-07-29T15:33:20.691685,172.15
2026-07-29T15:33:20.804337,171.71
2026-07-29T15:33:20.917202,171.71
2026-07-29T15:33:21.029933,172.13
2026-07-29T15:33:21.142750,171.72
2026-07-29T15:33:21.255455,172.15
2026-07-29T15:33:21.368222,171.74
2026-07-29T15:33:21.481040,172.31
2026-07-29T15:33:21.593787,172.58
2026-07-29T15:33:21.706535,172.17
2026-07-29T15:33:21.819335,171.74
2026-07-29T15:33:21.932090,171.76
2026-07-29T15:33:22.044883,171.76
2026-07-29T15:33:22.157627,172.13
2026-07-29T15:33:22.270387,172.29
